label,message
ham,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! "
ham,"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!"
ham,See? I thought it all through
ham,How are you. Just checking up on you
ham,2marrow only. Wed at  &lt;#&gt;  to 2 aha.
ham,How much did ur hdd casing cost.
ham,My sister going to earn more than me da.
ham,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ..."
ham,Pls pls find out from aunt nike.
ham,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
ham,Then i buy.
ham,Yes:)from last week itself i'm taking live call.
ham,"I'm a guy, browsin is compulsory"
ham,No break time one... How... I come out n get my stuff fr ü?
ham,Hey are you angry with me. Reply me dr.
ham,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye."
ham,Long time. You remember me today.
spam,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else...."
ham,will you like to be spoiled? :)
ham,"It'll be tough, but I'll do what I have to"
ham,Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
ham,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season."
ham,I dled 3d its very imp
ham,Lmao. Take a pic and send it to me.
ham,Thanx but my birthday is over already.
ham,There the size of elephant tablets & u shove um up ur ass!!
ham,That's one of the issues but california is okay. No snow so its manageable
spam,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode"
ham,Ladies first and genus second k .
ham,Lol u still feeling sick?
spam,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
ham,"Sir, I need AXIS BANK account no and bank address."
ham,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.
ham,Do you know when dad will be back?
ham,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing"
ham,Yes I know the cheesy songs from frosty the snowman :)
ham,Ü no home work to do meh... 
ham,He's just gonna worry for nothing. And he won't give you money its no use.
ham,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!
ham,That seems unnecessarily hostile
ham,Ya even those cookies have jelly on them
ham,Shall i start from hear.
ham,"Goodnight, sleep well da please take care pa. Please."
ham,No. I.ll meet you in the library
ham,"Not yet chikku..going to room nw, i'm in bus.."
ham,Then dun wear jeans lor...
ham,"Oh, then your phone phoned me but it disconnected"
ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?
spam,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p 
ham,Remember on that day..
ham,I'm always looking for an excuse to be in the city.
spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
ham,Will you be here for food
ham,Yeah I can still give you a ride
ham,Yup n her fren lor. I'm meeting my fren at 730.
ham,Hey tmr meet at bugis 930 ?
spam,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm"
ham,Why you keeping me away like this
ham,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.
ham,Nope i waiting in sch 4 daddy... 
ham,"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy"
ham,V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night
ham,7 at esplanade.. Do ü mind giving me a lift cos i got no car today..
ham,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705
ham,Pls accept me for one day. Or am begging you change the number.
ham,Our Prasanth ettans mother passed away last night. Just pray for her and family.
ham,Dont put your phone on silent mode ok
ham,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*
spam,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH."
ham,K fyi x has a ride early tomorrow morning but he's crashing at our place tonight
ham,Hi! This is Roger from CL. How are you?
spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch 
ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
ham,Yeah sure I'll leave in a min
ham,"Wait, do you know if wesleys in town? I bet she does hella drugs!"
ham,Bring it if you got it
spam,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.
ham,You best watch what you say cause I get drunk as a motherfucker
ham,I wanna watch that movie
ham,There's no point hangin on to mr not right if he's not makin u happy
ham,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)
ham,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
ham,Oh Howda gud gud.. Mathe en samachara chikku:-)
ham,Gimme a few was  &lt;#&gt;  minutes ago
ham,"I think your mentor is , but not 100 percent sure."
ham,I not at home now lei...
ham,Ok..
spam,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a
ham,Do u hav any frnd by name ashwini in ur college?
ham,Happy new year to u too!
ham,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.
ham,I like to think there's always the possibility of being in a pub later.
ham,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it."
ham,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?
ham,1's finish meeting call me.
ham,Hey morning what you come to ask:-) pa...
ham,Delhi and chennai still silent.
spam,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+"
ham,Yeah confirmed for you staying at  that weekend
ham,Thanx a lot 4 ur help!
ham,"sorry brah, just finished the last of my exams, what up"
ham,That was random saw my old roomate on campus. He graduated
spam,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar"
ham,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. 
spam,Missed call alert. These numbers called but left no message. 07008009200
ham,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?
ham,R u still working now?
ham,How. Its a little difficult but its a simple way to enter this place
ham,Happy new years melody!
ham,Hi..i got the money da:)
ham,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.
ham,Dont show yourself. How far. Put new pictures up on facebook.
ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... 
ham,I keep ten rs in my shelf:) buy two egg.
ham,Oh yah... We never cancel leh... Haha 
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
ham,Hi msg me:)i'm in office..
ham,Oh...i asked for fun. Haha...take care. ü
ham,My birthday is on feb  &lt;#&gt;  da. .
ham,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx
ham,"That's fine, I'll bitch at you about it later then"
ham,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
ham,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you"
spam,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p "
ham,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.
ham,Get ready to put on your excellent sub face :)
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
ham,Dear got bus directly to calicut
ham,Yay! You better not have told that to 5 other girls either.
ham,Was the actual exam harder than NBME
ham,"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)"
ham,Just come home. I don't want u to be miserable
ham,Heehee that was so funny tho
ham,Are you available for soiree on June 3rd?
ham,Thank You meet you monday
spam,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
spam,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222
ham,Y lei?
ham,Morning only i can ok.
ham,"Tick, tick, tick ... Babe"
ham,Nokia phone is lovly..
ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?
ham,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION"
ham,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke 
ham,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*
spam,This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm
ham,Dear i have reache room
ham,Kinda. First one gets in at twelve! Aah. Speak tomo
ham,Anything lor is she coming?
ham,Gudnite....tc...practice going on
spam,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
ham,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-)
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only
ham,Where r e meeting tmr?
ham,Tmr timin still da same wat cos i got lesson until 6...
ham,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?"
ham,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..
spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!"
